Date,Index Level
10/6/2015,119.2491605
10/7/2015,119.2491605
10/8/2015,119.2491605
10/9/2015,119.2491605
10/10/2015,119.2491605
10/11/2015,119.2491605
10/12/2015,119.2491605
10/13/2015,119.2491605
10/14/2015,119.2491605
10/15/2015,119.2491605
10/16/2015,119.2491605
10/17/2015,119.2491605
10/18/2015,119.2491605
10/19/2015,119.2491605
10/20/2015,119.2491605
10/21/2015,119.2491605
10/22/2015,119.2491605
10/23/2015,119.2491605
10/24/2015,119.2491605
10/25/2015,119.2491605
10/26/2015,119.2491605
10/27/2015,119.2491605
10/28/2015,119.2491605
10/29/2015,118.1256484
10/30/2015,118.1256484
10/31/2015,118.1256484
11/1/2015,118.1256484
11/2/2015,117.8768408
11/3/2015,117.9036439
11/4/2015,117.9190366
11/5/2015,118.3104339
11/6/2015,118.7403681
11/7/2015,118.7403681
11/8/2015,118.7403681
11/9/2015,120.362101
11/10/2015,120.3640553
11/11/2015,120.3640553
11/12/2015,120.3640553
11/13/2015,120.3237709
11/14/2015,120.3237709
11/15/2015,120.3237709
11/16/2015,120.3237709
11/17/2015,120.3237709
11/18/2015,120.3237709
11/19/2015,120.1208097
11/20/2015,120.1208097
11/21/2015,120.1208097
11/22/2015,120.1208097
11/23/2015,120.11755
11/24/2015,120.11755
11/25/2015,120.11755
11/26/2015,120.11755
11/27/2015,120.11755
11/28/2015,120.11755
11/29/2015,120.11755
11/30/2015,120.11755
12/1/2015,120.11755
12/2/2015,120.11755
12/3/2015,120.11755
12/4/2015,120.11755
12/5/2015,120.11755
12/6/2015,120.11755
12/7/2015,120.11755
12/8/2015,120.11755
12/9/2015,120.11755
12/10/2015,120.11755
12/11/2015,120.11755
12/12/2015,120.11755
12/13/2015,120.11755
12/14/2015,120.1124203
12/15/2015,120.1124203
12/16/2015,120.1124203
12/17/2015,120.1124203
12/18/2015,120.1124203
12/19/2015,120.1124203
12/20/2015,120.1124203
12/21/2015,120.1124203
12/22/2015,120.1124203
12/23/2015,120.1124203
12/24/2015,120.1124203
12/25/2015,120.1124203
12/26/2015,120.1124203
12/27/2015,120.1124203
12/28/2015,120.1124203
12/29/2015,120.1124203
12/30/2015,120.1124203
12/31/2015,120.1124203
1/1/2016,120.1124203
1/2/2016,120.1124203
1/3/2016,120.1124203
1/4/2016,120.1124203
1/5/2016,120.1124203
1/6/2016,120.1124203
1/7/2016,120.1124203
1/8/2016,120.1003141
1/9/2016,120.1003141
1/10/2016,120.1003141
1/11/2016,120.1003141
1/12/2016,120.1003141
1/13/2016,120.1003141
1/14/2016,120.1003141
1/15/2016,120.1003141
1/16/2016,120.1003141
1/17/2016,120.1003141
1/18/2016,120.1003141
1/19/2016,120.1003141
1/20/2016,120.1003141
1/21/2016,120.1003141
1/22/2016,120.1003141
1/23/2016,120.1003141
1/24/2016,120.1003141
1/25/2016,120.1003141
1/26/2016,120.1003141
1/27/2016,120.1003141
1/28/2016,119.8831145
1/29/2016,119.3246736
1/30/2016,119.3246736
1/31/2016,119.3246736
2/1/2016,119.3246736
2/2/2016,119.3246736
2/3/2016,119.3246736
2/4/2016,119.3246736
2/5/2016,119.3246736
2/6/2016,119.3246736
2/7/2016,119.3246736
2/8/2016,119.3246736
2/9/2016,119.3431808
2/10/2016,119.3431808
2/11/2016,119.3431808
2/12/2016,119.3431808
2/13/2016,119.3431808
2/14/2016,119.3431808
2/15/2016,119.3431808
2/16/2016,119.3431808
2/17/2016,119.3431808
2/18/2016,119.3431808
2/19/2016,116.1104624
2/20/2016,116.1104624
2/21/2016,116.1104624
2/22/2016,116.1104624
2/23/2016,116.1104624
2/24/2016,116.8938995
2/25/2016,116.8767757
2/26/2016,116.9538454
2/27/2016,116.9538454
2/28/2016,116.9538454
2/29/2016,116.9538454
3/1/2016,116.7918644
3/2/2016,116.7918644
3/3/2016,116.7918644
3/4/2016,116.7918644
3/5/2016,116.7918644
3/6/2016,116.7918644
3/7/2016,116.7918644
3/8/2016,116.7918644
3/9/2016,116.767793
3/10/2016,116.734282
3/11/2016,116.7329588
3/12/2016,116.7329588
3/13/2016,116.7329588
3/14/2016,116.9383837
