Date,Index
2/25/2017,149.1458698
2/26/2017,149.1458698
2/27/2017,149.1458698
2/28/2017,149.1458698
3/1/2017,149.1458698
3/2/2017,149.1458698
3/3/2017,149.1458698
3/4/2017,149.1458698
3/5/2017,149.1458698
3/6/2017,149.1458698
3/7/2017,149.1458698
3/8/2017,149.1458698
3/9/2017,149.1458698
3/10/2017,149.1458698
3/11/2017,149.1458698
3/12/2017,149.1458698
3/13/2017,149.1458698
3/14/2017,149.1458698
3/15/2017,149.1458698
3/16/2017,149.1458698
3/17/2017,149.1458698
3/18/2017,149.1458698
3/19/2017,149.1458698
3/20/2017,149.1458698
3/21/2017,149.1458698
3/22/2017,149.1458698
3/23/2017,149.1458698
3/24/2017,149.1458698
3/25/2017,149.1458698
3/26/2017,149.1458698
3/27/2017,149.1458698
3/28/2017,149.1458698
3/29/2017,149.1458698
3/30/2017,149.1458698
3/31/2017,149.1458698
4/1/2017,149.1458698
4/2/2017,149.1458698
4/3/2017,149.1458698
4/4/2017,149.1458698
4/5/2017,149.1458698
4/6/2017,149.1458698
4/7/2017,149.1458698
4/8/2017,149.1458698
4/9/2017,149.1458698
4/10/2017,149.1458698
4/11/2017,149.1458698
4/12/2017,149.1458698
4/13/2017,149.1458698
4/14/2017,149.1458698
4/15/2017,149.1458698
4/16/2017,149.1458698
4/17/2017,149.1458698
4/18/2017,149.1458698
4/19/2017,149.1458698
4/20/2017,149.4555764
4/21/2017,149.4555764
4/22/2017,149.4555764
4/23/2017,149.4555764
4/24/2017,149.4555764
4/25/2017,149.4555764
4/26/2017,149.4555764
4/27/2017,149.4555764
4/28/2017,149.3570621
4/29/2017,149.3570621
4/30/2017,149.3570621
5/1/2017,149.3570621
5/2/2017,151.1870399
5/3/2017,151.3512304
5/4/2017,153.3170386
5/5/2017,153.3170386
5/6/2017,153.3170386
5/7/2017,153.3170386
5/8/2017,153.3170386
5/9/2017,153.3170386
5/10/2017,153.3170386
5/11/2017,153.3170386
5/12/2017,153.3170386
5/13/2017,153.3170386
5/14/2017,153.3170386
5/15/2017,153.3170386
5/16/2017,153.3170386
5/17/2017,153.3170386
5/18/2017,153.3170386
5/19/2017,153.3170386
5/20/2017,153.3170386
5/21/2017,153.3170386
5/22/2017,153.3170386
5/23/2017,153.3170386
5/24/2017,153.3170386
5/25/2017,153.3170386
5/26/2017,153.3170386
5/27/2017,153.3170386
5/28/2017,153.3170386
5/29/2017,153.3170386
5/30/2017,153.3170386
5/31/2017,153.3170386
6/1/2017,153.3170386
6/2/2017,153.3170386
6/3/2017,153.3170386
6/4/2017,153.3170386
6/5/2017,153.3170386
6/6/2017,153.3170386
6/7/2017,153.3170386
6/8/2017,153.3170386
6/9/2017,153.3170386
6/10/2017,153.3170386
6/11/2017,153.3170386
6/12/2017,153.3170386
6/13/2017,153.3170386
6/14/2017,153.3170386
6/15/2017,153.3170386
6/16/2017,153.3170386
6/17/2017,153.3170386
6/18/2017,153.3170386
6/19/2017,153.3170386
6/20/2017,153.3170386
6/21/2017,153.3170386
6/22/2017,153.3170386
6/23/2017,153.3170386
6/24/2017,153.3170386
6/25/2017,153.3170386
6/26/2017,153.3170386
6/27/2017,153.3170386
6/28/2017,153.3170386
6/29/2017,153.3170386
6/30/2017,153.3170386
7/1/2017,153.3170386
7/2/2017,153.3170386
7/3/2017,153.3170386
7/4/2017,153.3170386
7/5/2017,153.3170386
7/6/2017,153.3170386
7/7/2017,153.3170386
7/8/2017,153.3170386
7/9/2017,153.3170386
7/10/2017,153.3170386
7/11/2017,153.3170386
7/12/2017,153.3170386
7/13/2017,153.3170386
7/14/2017,153.3170386
7/15/2017,153.3170386
7/16/2017,153.3170386
7/17/2017,153.3170386
7/18/2017,153.3170386
7/19/2017,153.4027714
7/20/2017,153.4027714
7/21/2017,153.4027714
7/22/2017,153.4027714
7/23/2017,153.4027714
7/24/2017,153.4027714
7/25/2017,150.6622826
7/26/2017,150.6622826
7/27/2017,153.1535003
7/28/2017,152.1713426
7/29/2017,152.1713426
7/30/2017,152.1713426
7/31/2017,152.1713426
8/1/2017,152.1713426
8/2/2017,153.1609636
8/3/2017,153.1609636
8/4/2017,153.1609636
8/5/2017,153.1609636
8/6/2017,153.1609636
8/7/2017,153.1609636
8/8/2017,153.1609636
8/9/2017,153.1609636
8/10/2017,153.1609636
8/11/2017,153.1609636
8/12/2017,153.1609636
8/13/2017,153.1609636
8/14/2017,153.1609636
8/15/2017,153.1609636
8/16/2017,153.1609636
8/17/2017,153.1609636
8/18/2017,153.1609636
8/19/2017,153.1609636
8/20/2017,153.1609636
8/21/2017,153.1609636
8/22/2017,153.1609636
8/23/2017,153.1609636
8/24/2017,153.1609636
8/25/2017,153.1609636
8/26/2017,153.1609636
8/27/2017,153.1609636
8/28/2017,153.1609636
8/29/2017,153.1609636
8/30/2017,153.1609636
8/31/2017,153.1609636
9/1/2017,153.1609636
9/2/2017,153.1609636
9/3/2017,153.1609636
9/4/2017,153.1609636
9/5/2017,153.1609636
9/6/2017,153.1609636
9/7/2017,153.1609636
9/8/2017,153.1609636
9/9/2017,153.1609636
9/10/2017,153.1609636
9/11/2017,153.1609636
9/12/2017,153.1609636
9/13/2017,153.1609636
9/14/2017,153.1609636
9/15/2017,153.1609636
9/16/2017,153.1609636
9/17/2017,153.1609636
9/18/2017,153.1609636
9/19/2017,153.1609636
9/20/2017,153.1609636
9/21/2017,153.1609636
9/22/2017,153.1609636
9/23/2017,153.1609636
9/24/2017,153.1609636
9/25/2017,153.1609636
9/26/2017,153.1609636
9/27/2017,153.1609636
9/28/2017,153.1609636
9/29/2017,153.1609636
9/30/2017,153.1609636
10/1/2017,153.1609636
10/2/2017,153.1609636
10/3/2017,153.1609636
10/4/2017,153.1609636
10/5/2017,153.1609636
10/6/2017,153.1609636
10/7/2017,153.1609636
10/8/2017,153.1609636
10/9/2017,153.1609636
10/10/2017,153.1609636
10/11/2017,153.1609636
10/12/2017,153.1609636
10/13/2017,153.1609636
10/14/2017,153.1609636
10/15/2017,153.1609636
10/16/2017,153.1609636
10/17/2017,153.1609636
10/18/2017,153.3140951
10/19/2017,153.3140951
10/20/2017,153.3140951
10/21/2017,153.3140951
10/22/2017,153.3140951
10/23/2017,153.3140951
10/24/2017,153.3140951
10/25/2017,153.3140951
10/26/2017,153.3140951
10/27/2017,155.9814445
10/28/2017,155.9814445
10/29/2017,155.9814445
10/30/2017,155.9814445
10/31/2017,155.9814445
11/1/2017,155.9814445
11/2/2017,158.9741897
11/3/2017,161.0026887
11/4/2017,161.0026887
11/5/2017,161.0026887
11/6/2017,161.0026887
11/7/2017,161.0026887
11/8/2017,161.0026887
11/9/2017,161.0026887
11/10/2017,161.0026887
11/11/2017,161.0026887
11/12/2017,161.0026887
11/13/2017,161.0026887
11/14/2017,161.0026887
11/15/2017,161.0026887
11/16/2017,161.0026887
11/17/2017,161.0026887
11/18/2017,161.0026887
11/19/2017,161.0026887
11/20/2017,161.0026887
11/21/2017,161.0026887
11/22/2017,161.0026887
11/23/2017,161.0026887
11/24/2017,161.0026887
11/25/2017,161.0026887
11/26/2017,161.0026887
11/27/2017,161.0026887
11/28/2017,161.0026887
11/29/2017,161.0026887
11/30/2017,161.0026887
12/1/2017,161.0026887
12/2/2017,161.0026887
12/3/2017,161.0026887
12/4/2017,161.0026887
12/5/2017,161.0026887
12/6/2017,161.0026887
12/7/2017,161.0026887
12/8/2017,161.0026887
12/9/2017,161.0026887
12/10/2017,161.0026887
12/11/2017,161.0026887
12/12/2017,161.0026887
12/13/2017,161.0026887
12/14/2017,161.0026887
12/15/2017,161.0026887
12/16/2017,161.0026887
12/17/2017,161.0026887
12/18/2017,161.0026887
12/19/2017,161.0026887
12/20/2017,161.0026887
12/21/2017,161.0026887
12/22/2017,161.0026887
12/23/2017,161.0026887
12/24/2017,161.0026887
12/25/2017,161.0026887
12/26/2017,161.0026887
12/27/2017,161.0026887
12/28/2017,161.0026887
12/29/2017,161.0026887
12/30/2017,161.0026887
12/31/2017,161.0026887
1/1/2018,161.0026887
1/2/2018,161.0026887
1/3/2018,161.0026887
1/4/2018,161.0026887
1/5/2018,161.0026887
1/6/2018,161.0026887
1/7/2018,161.0026887
1/8/2018,161.0026887
1/9/2018,161.0026887
1/10/2018,161.0026887
1/11/2018,161.0026887
1/12/2018,161.0026887
1/13/2018,161.0026887
1/14/2018,161.0026887
1/15/2018,161.0026887
1/16/2018,161.0026887
1/17/2018,161.0026887
1/18/2018,161.0026887
1/19/2018,161.0026887
1/20/2018,161.0026887
1/21/2018,161.0026887
1/22/2018,161.0026887
1/23/2018,161.0026887
1/24/2018,161.0026887
1/25/2018,161.0026887
1/26/2018,161.0026887
1/27/2018,161.0026887
1/28/2018,161.0026887
1/29/2018,161.1390699
1/30/2018,161.1390699
1/31/2018,161.1390699
2/1/2018,165.296075
2/2/2018,170.9487063
2/3/2018,170.9487063
2/4/2018,170.9487063
2/5/2018,170.9487063
2/6/2018,172.4786633
2/7/2018,172.4786633
2/8/2018,172.4786633
2/9/2018,172.4786633
2/10/2018,172.4786633
2/11/2018,172.4786633
2/12/2018,172.4786633
2/13/2018,172.4786633
2/14/2018,172.4786633
2/15/2018,172.4786633
2/16/2018,172.4786633
2/17/2018,172.4786633
2/18/2018,172.4786633
2/19/2018,172.4786633
2/20/2018,172.4786633
2/21/2018,172.4786633
2/22/2018,172.4786633
2/23/2018,172.4786633
2/24/2018,172.4786633
2/25/2018,172.4786633
2/26/2018,172.4786633
2/27/2018,172.4786633
2/28/2018,172.4786633
3/1/2018,172.4786633
3/2/2018,172.4786633
3/3/2018,172.4786633
3/4/2018,172.4786633
3/5/2018,172.4786633
3/6/2018,172.4786633
3/7/2018,172.4786633
3/8/2018,172.4786633
3/9/2018,172.4786633
3/10/2018,172.4786633
3/11/2018,172.4786633
3/12/2018,172.4786633
3/13/2018,172.4786633
3/14/2018,172.4786633
3/15/2018,172.4786633
3/16/2018,172.4786633
3/17/2018,172.4786633
3/18/2018,172.4786633
3/19/2018,172.4786633
3/20/2018,172.4786633
3/21/2018,172.4786633
3/22/2018,172.4786633
3/23/2018,172.4786633
3/24/2018,172.4786633
3/25/2018,172.4786633
3/26/2018,172.4786633
3/27/2018,172.4786633
3/28/2018,172.4786633
3/29/2018,172.4786633
3/30/2018,172.4786633
3/31/2018,172.4786633
4/1/2018,172.4786633
4/2/2018,172.4786633
4/3/2018,172.4786633
4/4/2018,172.4786633
4/5/2018,172.4786633
4/6/2018,172.4786633
4/7/2018,172.4786633
4/8/2018,172.4786633
4/9/2018,172.4786633
4/10/2018,172.4786633
4/11/2018,172.4786633
4/12/2018,172.4786633
4/13/2018,172.4786633
4/14/2018,172.4786633
4/15/2018,172.4786633
4/16/2018,172.4786633
4/17/2018,172.4786633
4/18/2018,172.7617218
4/19/2018,172.7617218
4/20/2018,172.7617218
4/21/2018,172.7617218
4/22/2018,172.7617218
4/23/2018,172.7617218
4/24/2018,173.4080353
4/25/2018,173.4080353
4/26/2018,176.5754195
4/27/2018,177.9516345
4/28/2018,177.9516345
4/29/2018,177.9516345
4/30/2018,177.9516345
5/1/2018,177.9516345
5/2/2018,180.6339103
5/3/2018,180.6339103
5/4/2018,180.6339103
5/5/2018,180.6339103
5/6/2018,180.6339103
5/7/2018,180.6339103
5/8/2018,180.6339103
5/9/2018,180.6339103
5/10/2018,180.6339103
5/11/2018,180.6339103
5/12/2018,180.6339103
5/13/2018,180.6339103
5/14/2018,180.6339103
5/15/2018,180.6339103
5/16/2018,180.6339103
5/17/2018,180.6339103
5/18/2018,180.6339103
5/19/2018,180.6339103
5/20/2018,180.6339103
5/21/2018,180.6339103
5/22/2018,180.6339103
5/23/2018,180.6339103
5/24/2018,180.6339103
5/25/2018,180.6339103
5/26/2018,180.6339103
5/27/2018,180.6339103
5/28/2018,180.6339103
5/29/2018,180.6339103
5/30/2018,180.6339103
5/31/2018,180.6339103
6/1/2018,180.6339103
6/2/2018,180.6339103
6/3/2018,180.6339103
6/4/2018,180.6339103
6/5/2018,180.6339103
6/6/2018,180.6339103
6/7/2018,180.6339103
6/8/2018,180.6339103
6/9/2018,180.6339103
6/10/2018,180.6339103
6/11/2018,180.6339103
6/12/2018,180.6339103
6/13/2018,180.6339103
6/14/2018,180.6339103
6/15/2018,180.6339103
6/16/2018,180.6339103
6/17/2018,180.6339103
6/18/2018,180.6339103
6/19/2018,180.6339103
6/20/2018,180.6339103
6/21/2018,180.6339103
6/22/2018,180.6339103
6/23/2018,180.6339103
6/24/2018,180.6339103
6/25/2018,180.6339103
6/26/2018,180.6339103
6/27/2018,180.6339103
6/28/2018,180.6339103
6/29/2018,180.6339103
6/30/2018,180.6339103
7/1/2018,180.6339103
7/2/2018,180.6339103
7/3/2018,180.6339103
7/4/2018,180.6339103
7/5/2018,180.6339103
7/6/2018,180.6339103
7/7/2018,180.6339103
7/8/2018,180.6339103
7/9/2018,180.6339103
7/10/2018,180.6339103
7/11/2018,180.6339103
7/12/2018,180.6339103
7/13/2018,180.6339103
7/14/2018,180.6339103
7/15/2018,180.6339103
7/16/2018,180.6339103
7/17/2018,180.6339103
7/18/2018,181.1330584
7/19/2018,181.1330584
7/20/2018,181.1330584
7/21/2018,181.1330584
7/22/2018,181.1330584
7/23/2018,181.1330584
7/24/2018,179.1553091
7/25/2018,179.1553091
7/26/2018,181.3375502
7/27/2018,184.855705
7/28/2018,184.855705
7/29/2018,184.855705
7/30/2018,184.855705
7/31/2018,184.855705
8/1/2018,187.6081349
8/2/2018,187.6081349
8/3/2018,187.6081349
8/4/2018,187.6081349
8/5/2018,187.6081349
8/6/2018,187.6081349
8/7/2018,187.6081349
8/8/2018,187.6081349
8/9/2018,187.6081349
8/10/2018,187.6081349
8/11/2018,187.6081349
8/12/2018,187.6081349
8/13/2018,187.6081349
8/14/2018,187.6081349
8/15/2018,187.6081349
8/16/2018,187.6081349
8/17/2018,187.6081349
8/18/2018,187.6081349
8/19/2018,187.6081349
8/20/2018,187.6081349
8/21/2018,187.6081349
8/22/2018,187.6081349
8/23/2018,187.6081349
8/24/2018,187.6081349
8/25/2018,187.6081349
8/26/2018,187.6081349
8/27/2018,187.6081349
8/28/2018,187.6081349
8/29/2018,187.6081349
8/30/2018,187.6081349
8/31/2018,187.6081349
9/1/2018,187.6081349
9/2/2018,187.6081349
9/3/2018,187.6081349
9/4/2018,187.6081349
9/5/2018,187.6081349
9/6/2018,187.6081349
9/7/2018,187.6081349
9/8/2018,187.6081349
9/9/2018,187.6081349
9/10/2018,187.6081349
9/11/2018,187.6081349
9/12/2018,187.6081349
9/13/2018,187.6081349
9/14/2018,187.6081349
9/15/2018,187.6081349
9/16/2018,187.6081349
9/17/2018,187.6081349
9/18/2018,187.6081349
9/19/2018,187.6081349
9/20/2018,187.6081349
9/21/2018,187.6081349
9/22/2018,187.6081349
9/23/2018,187.6081349
9/24/2018,187.6081349
9/25/2018,187.6081349
9/26/2018,187.6081349
9/27/2018,187.6081349
9/28/2018,187.6081349
9/29/2018,187.6081349
9/30/2018,187.6081349
10/1/2018,187.6081349
10/2/2018,187.6081349
10/3/2018,187.6081349
10/4/2018,187.6081349
10/5/2018,187.6081349
10/6/2018,187.6081349
10/7/2018,187.6081349
10/8/2018,187.6081349
10/9/2018,187.6081349
10/10/2018,187.6081349
10/11/2018,187.6081349
10/12/2018,187.6081349
10/13/2018,187.6081349
10/14/2018,187.6081349
10/15/2018,187.6081349
10/16/2018,187.6081349
10/17/2018,187.6081349
10/18/2018,188.0141945
10/19/2018,188.0141945
10/20/2018,188.0141945
10/21/2018,188.0141945
10/22/2018,188.0141945
10/23/2018,188.0141945
10/24/2018,188.0141945
10/25/2018,188.0141945
10/26/2018,193.8429575
10/27/2018,193.8429575
10/28/2018,193.8429575
10/29/2018,193.8429575
10/30/2018,193.8429575
10/31/2018,194.8251152
11/1/2018,194.8251152
11/2/2018,194.8251152
11/3/2018,194.8251152
11/4/2018,194.8251152
11/5/2018,199.3000529
11/6/2018,199.3000529
11/7/2018,199.3000529
11/8/2018,199.3000529
11/9/2018,199.3000529
11/10/2018,199.3000529
11/11/2018,199.3000529
11/12/2018,199.3000529
11/13/2018,199.3000529
11/14/2018,199.3000529
11/15/2018,199.3000529
11/16/2018,199.3000529
11/17/2018,199.3000529
11/18/2018,199.3000529
11/19/2018,199.3000529
11/20/2018,199.3000529
11/21/2018,199.3000529
11/22/2018,199.3000529
11/23/2018,199.3000529
11/24/2018,199.3000529
11/25/2018,199.3000529
11/26/2018,199.3000529
11/27/2018,199.3000529
11/28/2018,199.3000529
11/29/2018,199.3000529
11/30/2018,199.3000529
12/1/2018,199.3000529
12/2/2018,199.3000529
12/3/2018,199.3000529
12/4/2018,199.3000529
12/5/2018,199.3000529
12/6/2018,199.3000529
12/7/2018,199.3000529
12/8/2018,199.3000529
12/9/2018,199.3000529
12/10/2018,199.3000529
12/11/2018,199.3000529
12/12/2018,199.3000529
12/13/2018,199.3000529
12/14/2018,199.3000529
12/15/2018,199.3000529
12/16/2018,199.3000529
12/17/2018,199.3000529
12/18/2018,199.3000529
12/19/2018,199.3000529
12/20/2018,199.3000529
12/21/2018,199.3000529
12/22/2018,199.3000529
12/23/2018,199.3000529
12/24/2018,199.3000529
12/25/2018,199.3000529
12/26/2018,199.3000529
12/27/2018,199.3000529
12/28/2018,199.3000529
12/29/2018,199.3000529
12/30/2018,199.3000529
12/31/2018,199.3000529
1/1/2019,199.3000529
1/2/2019,199.3000529
1/3/2019,199.3000529
1/4/2019,199.3000529
1/5/2019,199.3000529
1/6/2019,199.3000529
1/7/2019,199.3000529
1/8/2019,199.3000529
1/9/2019,199.3000529
1/10/2019,199.3000529
1/11/2019,199.3000529
1/12/2019,199.3000529
1/13/2019,199.3000529
1/14/2019,199.3000529
1/15/2019,199.3000529
1/16/2019,199.3000529
1/17/2019,199.3000529
1/18/2019,199.3000529
1/19/2019,199.3000529
1/20/2019,199.3000529
1/21/2019,199.3000529
1/22/2019,199.3000529
1/23/2019,199.3000529
1/24/2019,199.3000529
1/25/2019,199.3000529
1/26/2019,199.3000529
1/27/2019,199.3000529
1/28/2019,199.3000529
1/29/2019,199.2559662
1/30/2019,194.8855135
1/31/2019,195.5840694
2/1/2019,198.0603608
2/2/2019,198.0603608
2/3/2019,198.0603608
2/4/2019,198.0603608
2/5/2019,198.8648943
2/6/2019,198.8648943
2/7/2019,198.8648943
2/8/2019,198.8648943
2/9/2019,198.8648943
2/10/2019,198.8648943
2/11/2019,198.8648943
2/12/2019,198.8648943
2/13/2019,198.8648943
2/14/2019,198.8648943
2/15/2019,198.8648943
2/16/2019,198.8648943
2/17/2019,198.8648943
2/18/2019,198.8648943
2/19/2019,198.8648943
2/20/2019,198.8648943
2/21/2019,198.8648943
2/22/2019,198.8648943
2/23/2019,198.8648943
2/24/2019,198.8648943
2/25/2019,198.8648943
2/26/2019,198.8648943
2/27/2019,198.8648943
2/28/2019,198.8648943
3/1/2019,198.8648943
3/2/2019,198.8648943
3/3/2019,198.8648943
3/4/2019,198.8648943
3/5/2019,198.8648943
3/6/2019,198.8648943
3/7/2019,198.8648943
3/8/2019,198.8648943
3/9/2019,198.8648943
3/10/2019,198.8648943
3/11/2019,198.8648943
3/12/2019,198.8648943
3/13/2019,198.8648943
3/14/2019,198.8648943
3/15/2019,198.8648943
3/16/2019,198.8648943
3/17/2019,198.8648943
3/18/2019,198.8648943
3/19/2019,198.8648943
3/20/2019,198.8648943
3/21/2019,198.8648943
3/22/2019,198.8648943
3/23/2019,198.8648943
3/24/2019,198.8648943
3/25/2019,198.8648943
3/26/2019,198.8648943
3/27/2019,198.8648943
3/28/2019,198.8648943
3/29/2019,198.8648943
3/30/2019,198.8648943
3/31/2019,198.8648943
4/1/2019,198.8648943
4/2/2019,198.8648943
4/3/2019,198.8648943
4/4/2019,198.8648943
4/5/2019,198.8648943
4/6/2019,198.8648943
4/7/2019,198.8648943
4/8/2019,198.8648943
4/9/2019,198.8648943
4/10/2019,198.8648943
4/11/2019,198.8648943
4/12/2019,198.8648943
4/13/2019,198.8648943
4/14/2019,198.8648943
4/15/2019,198.8648943
4/16/2019,198.8648943
4/17/2019,198.8648943
4/18/2019,198.8835613
4/19/2019,198.8835613
4/20/2019,198.8835613
4/21/2019,198.8835613
4/22/2019,198.8835613
4/23/2019,198.8835613
4/24/2019,198.8835613
4/25/2019,195.7012507
4/26/2019,199.4224047
4/27/2019,199.4224047
4/28/2019,199.4224047
4/29/2019,199.4224047
4/30/2019,197.8924477
5/1/2019,194.1921907
5/2/2019,194.1921907
5/3/2019,194.1921907
5/4/2019,194.1921907
5/5/2019,194.1921907
5/6/2019,194.1921907
5/7/2019,194.1921907
5/8/2019,194.1921907
5/9/2019,194.1921907
5/10/2019,194.1921907
5/11/2019,194.1921907
5/12/2019,194.1921907
5/13/2019,194.1921907
5/14/2019,194.1921907
5/15/2019,194.1921907
5/16/2019,194.1921907
5/17/2019,194.1921907
5/18/2019,194.1921907
5/19/2019,194.1921907
5/20/2019,194.1921907
5/21/2019,194.1921907
5/22/2019,194.1921907
5/23/2019,194.1921907
5/24/2019,194.1921907
5/25/2019,194.1921907
5/26/2019,194.1921907
5/27/2019,194.1921907
5/28/2019,194.1921907
5/29/2019,194.1921907
5/30/2019,194.1921907
5/31/2019,194.1921907
6/1/2019,194.1921907
6/2/2019,194.1921907
6/3/2019,194.1921907
6/4/2019,194.1921907
6/5/2019,194.1921907
6/6/2019,194.1921907
6/7/2019,194.1921907
6/8/2019,194.1921907
6/9/2019,194.1921907
6/10/2019,194.1921907
6/11/2019,194.1921907
6/12/2019,194.1921907
6/13/2019,194.1921907
6/14/2019,194.1921907
6/15/2019,194.1921907
6/16/2019,194.1921907
6/17/2019,194.1921907
6/18/2019,194.1921907
6/19/2019,194.1921907
6/20/2019,194.1921907
6/21/2019,194.1921907
6/22/2019,194.1921907
6/23/2019,194.1921907
6/24/2019,194.1921907
6/25/2019,194.1921907
6/26/2019,194.1921907
6/27/2019,194.1921907
6/28/2019,194.1921907
6/29/2019,194.1921907
6/30/2019,194.1921907
7/1/2019,194.1921907
7/2/2019,194.1921907
7/3/2019,194.1921907
7/4/2019,194.1921907
7/5/2019,194.1921907
7/6/2019,194.1921907
7/7/2019,194.1921907
7/8/2019,194.1921907
7/9/2019,194.1921907
7/10/2019,194.1921907
7/11/2019,194.1921907
7/12/2019,194.1921907
7/13/2019,194.1921907
7/14/2019,194.1921907
7/15/2019,194.1921907
7/16/2019,194.1921907
7/17/2019,194.1921907
7/18/2019,194.1921907
7/19/2019,194.5567026
7/20/2019,194.5567026
7/21/2019,194.5567026
7/22/2019,194.5567026
7/23/2019,194.5567026
7/24/2019,194.5567026
7/25/2019,192.708813
7/26/2019,202.0154295
7/27/2019,202.0154295
7/28/2019,202.0154295
7/29/2019,202.0154295
7/30/2019,202.0154295
7/31/2019,200.421289
8/1/2019,200.421289
8/2/2019,200.421289
8/3/2019,200.421289
8/4/2019,200.421289
8/5/2019,200.421289
8/6/2019,200.421289
8/7/2019,200.421289
8/8/2019,200.421289
8/9/2019,200.421289
8/10/2019,200.421289
8/11/2019,200.421289
8/12/2019,200.421289
8/13/2019,200.421289
8/14/2019,200.421289
8/15/2019,200.421289
8/16/2019,200.421289
8/17/2019,200.421289
8/18/2019,200.421289
8/19/2019,200.421289
8/20/2019,200.421289
8/21/2019,200.421289
8/22/2019,200.421289
8/23/2019,200.421289
8/24/2019,200.421289
8/25/2019,200.421289
8/26/2019,200.421289
8/27/2019,200.421289
8/28/2019,200.421289
8/29/2019,200.421289
8/30/2019,200.421289
8/31/2019,200.421289
9/1/2019,200.421289
9/2/2019,200.421289
9/3/2019,200.421289
9/4/2019,200.421289
9/5/2019,200.421289
9/6/2019,200.421289
9/7/2019,200.421289
9/8/2019,200.421289
9/9/2019,200.421289
9/10/2019,200.421289
9/11/2019,200.421289
9/12/2019,200.421289
9/13/2019,200.421289
9/14/2019,200.421289
9/15/2019,200.421289
9/16/2019,200.421289
9/17/2019,200.421289
9/18/2019,200.421289
9/19/2019,200.421289
9/20/2019,200.421289
9/21/2019,200.421289
9/22/2019,200.421289
9/23/2019,200.421289
9/24/2019,200.421289
9/25/2019,200.421289
9/26/2019,200.421289
9/27/2019,200.421289
9/28/2019,200.421289
9/29/2019,200.421289
9/30/2019,200.421289
10/1/2019,200.421289
10/2/2019,200.421289
10/3/2019,200.421289
10/4/2019,200.421289
10/5/2019,200.421289
10/6/2019,200.421289
10/7/2019,200.421289
10/8/2019,200.421289
10/9/2019,200.421289
10/10/2019,200.421289
10/11/2019,200.421289
10/12/2019,200.421289
10/13/2019,200.421289
10/14/2019,200.421289
10/15/2019,200.421289
10/16/2019,200.421289
